_id,application_date,completed_date,description,issued_date,permit_num,permit_type,postal,revision_num,status,street_direction,street_name,street_num,street_type,structure_type,green_tech,green_roof_area,green_roof_variation_area,heater_work,address,location,latitude,longitude
32608,2017-09-07,,"LEAD Construct a 33 storey apartment with 312 units with 18 stacked townhouses with common corridor thats intergrated with the West Tower
(with a  shared underground parking garage 17-228465), shared podium and a canopy for the outdoor amenity space  ",,17 228864,New Building,M2K,0,Examiner's Notice Sent,E,SHEPPARD,1001,AVE,Apartment Building,Green Roof,2213.61,234.96,,"1001 SHEPPARD AVE E Toronto, Canada","1001, Sheppard Avenue East, Bayview Village, North York, Toronto, Golden Horseshoe, Ontario, M2K 1C3, Canada",43.768826,-79.37468
32609,2017-09-08,,"Construction of a new 44 dwelling unit building containing common garbage room, stairwells and corridor with above ground parking",2018-12-04,17 229679,New Building,M1W,0,Inspection, ,BRIDLETOWNE,2100-2122,CRCL,Apartment Building,Green Roof,388,,,"2100-2122 BRIDLETOWNE CRCL   Toronto, Canada",,,
32610,2017-09-11,,"Proposal to construct a new 8 storey hospital with ground floor retail - ""CAMH""
Building B, Block 5 - Pending address is 999 Queen St W.  See also 15 -118736 ZPR",2019-12-19,17 230854,New Building,M6J,0,Inspection,W,QUEEN,1001,ST,Hospital,Green Roof,2305.28,57.7,,"1001 QUEEN ST W Toronto, Canada","Centre For Addiction and Mental Health - Queen Street Site, Queen Street West, West Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6J 1H4, Canada",43.64303255,-79.41863921
32611,2017-09-11,,"Proposal to construct a new 7 storey hospital with ground floor retail - ""CAMH""
Building D1, Block 3 - Pending address is 1051 Queen St W.  See also 15 -118736 ZPR",2019-12-19,17 230862,New Building,M6J,0,Inspection,W,QUEEN,1001,ST,Hospital,Green Roof,"1,830.26",341.62,,"1001 QUEEN ST W Toronto, Canada","Centre For Addiction and Mental Health - Queen Street Site, Queen Street West, West Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6J 1H4, Canada",43.64303255,-79.41863921
32612,2017-09-13,,"PERMIT 3 - Proposal to construct a new 20 storey condo with commercial & automotive showroom (Shell) at grade and 250 residential units.  
SOUTH-WEST TOWER.  77-79 EAST DON ROADWAY & 677 QUEEN ST E.  NOTE:  See active below grade permit 17 132098 BLD and additional towers.",,17 232060,New Building,M4M,0,Under Review , ,EAST DON ROADWAY,79, ,Mixed Use/Res w Non Res,Green Roof,1633,0,,"79 EAST DON ROADWAY     Toronto, Canada","79, East Don Roadway, Toronto—Danforth, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 1G3, Canada",43.65733113,-79.35266929
32613,2017-09-13,,PERMIT 4 - Proposal to construct a new 14 storey condo with commercial & automotive showroom at grade and 308 residential units.  NORTH-WEST TOWER.  77-79 EAST DON ROADWAY & 677 QUEEN ST E.  NOTE:  See active below grade permit 17 132098 BLD and additional towers.,,17 232091,New Building,M4M,0,Under Review , ,EAST DON ROADWAY,79, ,Mixed Use/Res w Non Res,Green Roof,951,0,,"79 EAST DON ROADWAY     Toronto, Canada","79, East Don Roadway, Toronto—Danforth, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 1G3, Canada",43.65733113,-79.35266929
32614,2017-09-15,,"Proposal to construct a new 3 storey building to be located on the site of an existing Water Treatment Facility (UV Disinfection Facility) -  ""Ashbridges Bay Treatment Plant""
Convenience addresses include 7 and 9 Leslie St.",2019-04-05,17 233454,New Building,   ,0,Inspection,E,LAKE SHORE,1313,BLVD,Other,Green Roof,1228,0,,"1313 LAKE SHORE BLVD E Toronto, Canada","1313, Lake Shore Boulevard East, Tiny Town, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4L 1E2, Canada",43.661067,-79.3195348
32615,2017-09-19,,Phase 2.1-  Construct a 10 storey replacement building for the TCHC (75 units),2019-10-15,17 235361,New Building,M2J,0,Inspection, ,ALLENBURY,21-Nov,GDNS,Apartment Building,Green Roof,72.72,0,,"11-21 ALLENBURY GDNS   Toronto, Canada","11, Allenbury Gardens, The Peanut, North York, Toronto, Golden Horseshoe, Ontario, M2J 4T1, Canada",43.78043046,-79.34334972
32616,2017-09-19,,Phase 2.1-  Construct a 17 storey market residential condominium (207 units) with a shared underground garage for 170 and 180 Fairview Mall Dr,2019-10-11,17 235371,New Building,M2J,0,Inspection, ,ALLENBURY,21-Nov,GDNS,Apartment Building,Green Roof,191.94,,,"11-21 ALLENBURY GDNS   Toronto, Canada","11, Allenbury Gardens, The Peanut, North York, Toronto, Golden Horseshoe, Ontario, M2J 4T1, Canada",43.78043046,-79.34334972
32617,2017-09-21,,"32 storey residential building containing 425 dwelling units with ground floor retail (1,696.22sqm), residential amenity and common areas on the ground and 8th floor and a green roof above a 5 level parking garage - Don Mills - Rodeo Drive - Tower B2  See also 17 236652 (Building D)",,17 236574,New Building,M3C,0,Examiner's Notice Sent,W,THE DONWAY,49, ,Apartment Building,Green Roof,1008,0,,"49 THE DONWAY   W Toronto, Canada","49, The Donway West, Don Mills, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3C 0G3, Canada",43.7322613,-79.3424529
32618,2017-09-21,,"16 storey residential building containing 208 dwelling units which includes 8 residential townhouses that are part of the condominium and are interconnected with a ground floor corridor to the residential lobby, ground floor retail (871.2 sqm) and a green roof above a 2 level parking garage - Don Mills - Rodeo Drive - Tower D  See also 17 236574 (tower B2).  Linked with Tower B2 via P1 and P2 levels",,17 236652,New Building,M3C,0,Examiner's Notice Sent,W,THE DONWAY,49, ,Apartment Building,Green Roof,1106,0,,"49 THE DONWAY   W Toronto, Canada","49, The Donway West, Don Mills, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3C 0G3, Canada",43.7322613,-79.3424529
32619,2017-09-29,2018-10-31,PROP. NEW 2 STY  SEMI-DETACHED SFD,2017-10-19,17 241140,New Houses,M4C,0,Closed, ,VIRGINIA,107,AVE,SFD - Semi-Detached,Green Roof,170.71,,,"107 VIRGINIA AVE   Toronto, Canada","107, Virginia Avenue, Woodbine Heights, Beaches—East York, East York, Toronto, Golden Horseshoe, Ontario, M4C 2V2, Canada",43.69488136,-79.32041839
32620,2017-10-03,2018-07-26,Proposal to install a green roof on an existing roof structure,2018-02-08,17 242286,Small Residential Projects,M4E,0,Closed, ,WILLOW,115,AVE,SFD - Semi-Detached,Green Roof,12.23,,,"115 WILLOW AVE   Toronto, Canada","115, Willow Avenue, Danforth Station, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4E 1G2, Canada",43.67340204,-79.28635458
32621,2017-10-18,,Proposal to construct a 6-storey mixed-use building with 89 residential units with retail at grade. A total of 55 parking spaces are proposed in an underground parking garage.,2019-05-30,17 249532,New Building,M4L,0,Inspection,E,QUEEN,1630,ST,Mixed Use/Res w Non Res,Green Roof,234,0,,"1630 QUEEN ST E Toronto, Canada","1630, Queen Street East, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4L 1G5, Canada",43.66685855,-79.31520465
32622,2017-10-20,,"Proposal to to construct a 19 and 22-storey mixed-use building consisting of a 5-storey podium and 2 towers, with retail uses on the first 2 storeys and residential uses above - 520 dwelling units in total, 3 levels of underground parking and 15 existing rental units are proposed to be replaced within the new building.",,17 250873,New Building,M5A,0,Under Review , ,POWER,48,ST,Mixed Use/Res w Non Res,Green Roof,1327.6,0,,"48 POWER ST   Toronto, Canada","48, Power Street, Trefann Court, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1L3, Canada",43.65429628,-79.36294433
32623,2017-10-20,,"Proposal to construct a 10 storey condo with 70 residential units, 3 levels of below grade parking, and commercial at grade,  NOTE: See stand alone excavation and shoring for soil remediation permit 17 149470 BLD for reference.  143-151 AVENUE RD",2019-06-13,17 250987,New Building,M5R,0,Inspection, ,AVENUE,143,RD,Mixed Use/Res w Non Res,Green Roof,290.68,0,,"143 AVENUE RD   Toronto, Canada","143, Avenue Road, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 2H6, Canada",43.673963,-79.396144
32624,2017-10-24,,Proposal to construct new one storey film studio addition,2018-01-08,17 252314,Building Additions/Alterations,M8Z,0,Inspection, ,KIPLING,777,AVE,Television Studio(no audience),Green Roof,0,450,,"777 KIPLING AVE   Toronto, Canada","Cinespace Film Studios, Kipling Avenue, Six Points, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8Z 5G5, Canada",43.6300098,-79.5281734
32625,2017-10-26,,Proposed new 5-storey Retirement Residence.,2019-04-02,17 253916,New Building,M1E,0,Inspection, ,LIVINGSTON,65,RD,Apartment Building,Green Roof,1355,0,,"65 LIVINGSTON RD   Toronto, Canada","65, Livingston Road, Guildwood Village, Scarborough—Guildwood, Scarborough, Toronto, Golden Horseshoe, Ontario, M1E 1L1, Canada",43.7451732,-79.1980788
32626,2017-10-30,,"Construct  8 storey tower with 171dwelling units for Tower B
(underground parking to be shared with 36R Tippett Rd file #17-255291)",,17 255309,New Building,   ,0,Under Review , ,TIPPETT,36,RD,Apartment Building,Green Roof,541,0,,"36 TIPPETT RD   Toronto, Canada","Tippett Road, Winston Park, North York, Toronto, Golden Horseshoe, Ontario, M3H 2Z1, Canada",43.7345345,-79.447206
32627,2017-10-30,,"Construct  14 storey tower with 291dwelling units for Tower A 
(underground parking to be shared with 36R Tippett Rd file #17-255291)",,17 255315,New Building,   ,0,Under Review , ,TIPPETT,36 R,RD,Apartment Building,Green Roof,907,0,,"36 R TIPPETT RD   Toronto, Canada","Tippett Road, Winston Park, North York, Toronto, Golden Horseshoe, Ontario, M3H 2Z1, Canada",43.7345345,-79.447206
32628,2017-10-31,,Proposal to construct a 25 storey office building with retail within 2 storey podium and 4 levels of below grade parking.  See stand alone shoring for soil remediation - 17 206041 BLD.  55 LAKE SHORE BLVD E / 100 QUEENS QUAY E - BLOCK 1 / SOUTHEAST,2020-04-08,17 255605,New Building,M5E,0,Inspection,E,LAKE SHORE,55,BLVD,Multiple Use/Non Residential,Green Roof,2412,0,,"55 LAKE SHORE BLVD E Toronto, Canada","Lake Shore Boulevard East, Toronto—Danforth, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 2R9, Canada",43.6547727,-79.3379542
32629,2017-11-02,,Proposal to construct a 9 storey + mechanical penthouse condo building containing 36 residential units and 3 levels of below grade parking.  ,2019-09-12,17 257038,New Building,M4V,0,Permit Issued, ,AVENUE,281,RD,Apartment Building,Green Roof,878.4,0,,"281 AVENUE RD   Toronto, Canada","281, Avenue Road, South Hill, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4V 2G9, Canada",43.67885964,-79.3980755
32630,2017-11-07,,"Proposal to construct a 29 storey condo with 321 residential units and 1 guest suite, 3 levels of below grade parking, and ground floor retail.  60 SHUTER ST & 189 CHURCH ST.  See active standalone shoring/soil remediation 17 210600 BLD.",2020-02-07,17 259070,New Building,M5B,0,Inspection, ,SHUTER,60,ST,Mixed Use/Res w Non Res,Green Roof,431.05,148.59,,"60 SHUTER ST   Toronto, Canada","Shuter Street, Garden District, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 2E1, Canada",43.6550307,-79.3754777
32631,2017-11-15,,"Proposal to construct a 30-storey mixed-use building which contains 560 residential units as well as a retail space on the ground floor, mezzanine, second floor and concourse level, office space on the third floor and 4-levels of below-grade parking.",,17 262810,New Building,M5G,0,Under Review , ,EDWARD,20,ST,Mixed Use/Res w Non Res,Green Roof,910.6,0,,"20 EDWARD ST   Toronto, Canada","20, Edward Street, Downtown Yonge, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1R7, Canada",43.65694126,-79.38206729
32632,2017-11-23,,"Proposal to construct a new 9 storey mixed use building with 18 residential units, office use, and 3 levels of underground parking.  See also 15 257797 SA.",,17 266196,New Building,M5R,0,Under Review , ,HAZELTON,128,AVE,Mixed Use/Res w Non Res,Green Roof,195.85,0,,"128 HAZELTON AVE   Toronto, Canada","128, Hazelton Avenue, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 1J3, Canada",43.674935,-79.394892
32633,2017-11-24,,"Proposal to permit the construction of a 28 storey mixed use rental building with retail at grade and 2 levels of below grade parking. See SPA 15-264787 - BLOCK 30.
See shoring stand alone permit # 17-211694 BA",,17 266912,New Building,   ,0,Examiner's Notice Sent, ,NICHOLAS,25,AVE,Mixed Use/Res w Non Res,Green Roof,918,0,,"25 NICHOLAS AVE   Toronto, Canada","Nicholas Avenue, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 3N9, Canada",43.6597649,-79.3584235
32634,2017-11-30,,"Proposal to construct 52-storey condo with 602 residential units, 6 levels of below grade parking, and ground floor commercial.  215 CHURCH ST, 223-229 CHURCH ST & 117 DUNDAS ST E.",2020-04-08,17 269693,New Building,M5B,0,Inspection, ,CHURCH,215,ST,Mixed Use/Res w Non Res,Green Roof,570,0,,"215 CHURCH ST   Toronto, Canada","215, Church Street, Garden District, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1Z2, Canada",43.65599475,-79.37679775
32635,2017-11-30,,"Proposal for new 29 storey condo with commercial at grade, 1531 residential units, and 1 level of below grade parking.",,17 269706,New Building,M5A,0,Under Review ,E,FRONT,177,ST,Mixed Use/Res w Non Res,Green Roof,2378,0,,"177 FRONT ST E Toronto, Canada","177, Front Street East, St. Lawrence, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1E6, Canada",43.650347,-79.36766
32636,2017-12-01,,Proposal to construct a 17-storey residential condominium building with 5 levels of underground parking.,,17 269959,New Building,   ,0,Examiner's Notice Sent, ,ANNIE CRAIG,65,DR,Apartment Building,Green Roof,470,206.59,,"65 ANNIE CRAIG DR   Toronto, Canada","Annie Craig Drive, Mimico By-The-Lake, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8V 4C5, Canada",43.6253878,-79.4784544
32637,2017-12-01,,"Construction of a 14 storey apartment building with 177 residential units situated on top of a parking garage (which is also partially below a commercial/residential building, see building B). The roof of the parking, outside of the bulding footprint, consists of a vehicular drop-off court with covered canopy, loading, landscaped garden and patios.",2018-10-26,17 270015,New Building,   ,0,Inspection, ,MCNICOLL,1028,AVE,Apartment Building,Green Roof,476.5,0,,"1028 MCNICOLL AVE   Toronto, Canada","1028, McNicoll Avenue, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1W 3W6, Canada",43.80446969,-79.33476493
32638,2017-12-06,,"Proposal for a 31-storey mixed-use building containing ground floor retail, a daycare on the second floor, 538 residential units, and 6 levels of below grade parking. See related stand alone shoring application 17-248611.",2020-02-04,17 272255,New Building,   ,0,Inspection, ,WESTERN BATTERY,19,RD,Mixed Use/Res w Non Res,Green Roof,759,0,,"19 WESTERN BATTERY RD   Toronto, Canada","Western Battery Road, Liberty Village, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 3R9, Canada",43.6400154,-79.4140769
32639,2017-12-08,,Proposal to permit the construction of two towers (29 and 11 storeys). Towers will be connected by a 2 storey mixed use podium with 3 levels of below grade parking. Proposal is for a combined 435 units. See SPA 16-268551 & MV 17-210444 - BLOCK 16 SOUTH - Convenience addresses are 34 Tubman Ave and 660 Dundas St E,,17 273202,New Building,M5T,0,Under Review ,E,DUNDAS,591,ST,Mixed Use/Res w Non Res,Green Roof,1588.71,,,"591 DUNDAS ST E Toronto, Canada","591, Dundas Street East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 2B7, Canada",43.6602551,-79.3616475
32640,2017-12-11,,"Proposal to construct a mixed-used building consisting of two 45-storey towers connected by a nine-storey base building podium, hotel space with 36 suites, residential space comprising 658 dwelling units, commercial at grade and five levels of underground parking.",,17 273784,New Building,M5V,0,Under Review , ,MERCER,15,ST,Mixed Use/Res w Non Res,Green Roof,0,193.8,,"15 MERCER ST   Toronto, Canada","15, Mercer Street, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1J6, Canada",43.64565,-79.3901667
32641,2017-12-12,,Proposal to redevelop the site with a 58-storey mixed-use development including an nine-storey podium containing retail and office uses with 462 residential units in the tower portion. A total of 132 parking spaces and 523 bicycle parking spaces are located in 3 levels of below grade parking garage. The existing heritage building will be conserved.,,17 274433,New Building,M5H,0,Response Received, ,DUNCAN,19,ST,Mixed Use/Res w Non Res,Green Roof,610,107,,"19 DUNCAN ST   Toronto, Canada","19, Duncan Street, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H, Canada",43.648121,-79.388504
32642,2017-12-13,2020-03-19,"First floor rear addition, rear deck and patio renovation, interior alterations, basement underpinning and garage extension",2018-02-05,17 275140,Small Residential Projects,M4W,0,Closed, ,SOUTH,27,DR,SFD - Detached,Green Roof,32.43,,,"27 SOUTH DR   Toronto, Canada","27, South Drive, Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 1R1, Canada",43.67723176,-79.38253129
32643,2017-12-15,,"Construct a mixed-use building (Building A/B) 13 and 10 storeys over 2-levels of underground parking & construct a 2nd mixed use building (Building C) over 2-levels of underground parking containing a total of 408 dwelling units, retail & a small business incubation centre (1,350.0 m2) for the City of Toronto

Standalone shoring permit # 17 256588",,17 276108,New Building,M6K,0,Under Review , ,DUFFERIN,440,ST,Mixed Use/Res w Non Res,Green Roof,815,0,,"440 DUFFERIN ST   Toronto, Canada","440 Dufferin Street, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",43.6441563,-79.42972593
32644,2017-12-15,,"2 storey Addition including a new indoor pool on the first floor and gym is on the second floor to an existing 3 storey Bayview Glen Private Lower School. Redesign of parking area and vehicle entry to school. 
Partial renovation to existing school building (total area of renovation work is 1,157 sq. m.).",2019-06-05,17 276358,Building Additions/Alterations,M3B,0,Inspection, ,DUNCAN MILL,275,RD,Elementary School,Green Roof,183,,,"275 DUNCAN MILL RD   Toronto, Canada","Bayview Glen School, Duncan Mill Road, York Heights, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3B 2S7, Canada",43.760807,-79.35142799
32645,2017-12-20,,"Proposal to construct a 29 storey condo with 308 residential units, ground floor commercial, and 3 levels of below grade parking.",,17 277785,New Building,   ,0,Examiner's Notice Sent, ,THE ESPLANADE,75, ,Mixed Use/Res w Non Res,Green Roof,145.97,,,"75 THE ESPLANADE     Toronto, Canada","75 Esplanade, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",43.64681235,-79.37351992
32646,2017-12-21,,"proposal to construct a 10 storey condo with 74 residential units, ground & 2nd floor commercial, and 3 levels of below grade parking.",,17 278452,New Building,M6J,0,Examiner's Notice Sent, ,DOVERCOURT,41,RD,Mixed Use/Res w Non Res,Green Roof,261,0,,"41 DOVERCOURT RD   Toronto, Canada","41, Dovercourt Road, Little Portugal, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6J 1H8, Canada",43.6415588,-79.4214924
32647,2017-12-22,,Construction of 44-storey mixed-use condominium with 397 residential units and four levels of underground parking.,,17 278638,New Building,   ,0,Response Received, ,MABELLE,5,AVE,Mixed Use/Res w Non Res,Green Roof,652,23.5,,"5 MABELLE AVE   Toronto, Canada","Mabelle Avenue, Islington Village, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9A 4X6, Canada",43.6455866,-79.5274171
32648,2017-12-22,,"Proposal to construct 5 storey condo + 1 storey mechanical, with 26 residential rental units and ground floor artist studios.",,17 278653,New Building,M5A,0,Examiner's Notice Sent, ,RIVER,41,ST,Apartment Building,Green Roof,117.61,,,"41 RIVER ST   Toronto, Canada","41, River Street, Corktown, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 4C2, Canada",43.65873653,-79.35692073
32649,2017-12-22,,"Proposal for a new 36-storey mixed-use building with retail on the first and second floors, office uses on the 3rd and 4th floors, and residential use on the fifth floor and above, with 4 levels of below grade parking. See SPA 16-249867",,17 278727,New Building,M5V,0,Refusal Notice, ,SPADINA,57,AVE,Mixed Use/Res w Non Res,Green Roof,194.4,0,,"57 SPADINA AVE   Toronto, Canada","57, Spadina Avenue, Fashion District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2J2, Canada",43.64479175,-79.3945225
32650,2017-12-28,,Construction of a new seven storey mixed use building containing 131 rental dwelling units and ground floor retail above a two level below grade parking facility,,17 279918,New Building,   ,0,Response Received,W,DUNDAS,3385,ST,Mixed Use/Res w Non Res,Green Roof,519,0,,"3385 DUNDAS ST W Toronto, Canada","3385, Dundas Street West, Runnymede, York, Parkdale—High Park, Toronto, Golden Horseshoe, Ontario, M6S, Canada",43.665474,-79.4846489
32651,2017-12-28,,New 5 storey retirement home (Group 'C'),,17 279968,New Building,M9V,0,Issuance Pending, ,ALBION,1155,RD,Home for the Aged,Green Roof,213.27,,,"1155 ALBION RD   Toronto, Canada","1155, Albion Road, Thistletown, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 1A8, Canada",43.73740672,-79.56713515
32652,2018-01-08,,"Proposal to demolish existing 1 storey building and construct a 9 storey mixed use building with 92 residential units, 2 levels of underground parking, and commercial (Shell) at grade.",2020-02-26,18 102429,New Building,M4J,0,Inspection, ,DANFORTH,1177,AVE,Mixed Use/Res w Non Res,Green Roof,197,0,,"1177 DANFORTH AVE   Toronto, Canada","1177, Danforth Avenue, Gerrard India Bazaar, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4J 1M3, Canada",43.6812976,-79.3325492
32653,2018-01-12,,Demolition of existing vacant building and construction of a new 9 storey residential condominium with retail at ground level,2020-01-07,18 104244,New Building,   ,0,Inspection, ,KINGSTON,2799,RD,Apartment Building,Green Roof,16945,,,"2799 KINGSTON RD   Toronto, Canada","2799, Kingston Road, Cliffcrest, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1M 1V3, Canada",43.720123,-79.2377091
32654,2018-01-31,2019-10-03,Proposal for a green roof on existing single family dwelling,2018-03-22,18 112082,Small Residential Projects,M6J,0,Closed, ,MASSEY,44,ST,SFD - Townhouse,Green Roof,70.09,,,"44 MASSEY ST   Toronto, Canada","44, Massey Street, West Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6J 2S9, Canada",43.64340771,-79.41341053
32655,2018-02-07,,Proposed construction of a new 8 storey condominium building with 2.5 levels of underground parking.,2020-01-27,18 114665,New Building,M1M,0,Inspection, ,KINGSTON,3655,RD,Apartment Building,Green Roof,411,0,,"3655 KINGSTON RD   Toronto, Canada","3655, Kingston Road, Scarborough Village, Scarborough—Guildwood, Scarborough, Toronto, Golden Horseshoe, Ontario, M1J 3M5, Canada",43.7431149,-79.2119447
32656,2018-02-08,,"Proposal to construct a three storey addition + basement addition to existing Dewatering process building. Building addition area = 2,254.7m2 and existing building area = 123.6m2. Three existing building on the addition site are to be demolished: Chlorination Building (totally demolished), Waste Heat Recovery building (partially demolished), and Incinerator Building (totally demolished). See 19-260981 for ALT SOL for travel distances.",2020-05-13,18 115190,Building Additions/Alterations,   ,0,Permit Issued,E,LAKE SHORE,1313,BLVD,Water and Sewage Pumping Stations,Green Roof,631.2,,,"1313 LAKE SHORE BLVD E Toronto, Canada","1313, Lake Shore Boulevard East, Tiny Town, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4L 1E2, Canada",43.661067,-79.3195348
32657,2018-02-09,,"Proposal to construct a 42 storey mixed use building with 324 residential units, 3 stories of retail, and 1 level of Car-Share spaces plus 2 levels of below grade.",,18 115481,New Building,   ,0,Examiner's Notice Sent,W,KING,357,ST,Mixed Use/Res w Non Res,Green Roof,34.2,,,"357 KING ST W Toronto, Canada","357, King Street West, Fashion District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1K2, Canada",43.645933,-79.392411
32658,2018-02-15,,"Proposal to construct a new 10 storey residential building with retail at grade
See ALT 18-247014",2020-05-07,18 117593,New Building,M9B,0,Permit Issued, ,GIBBS,2,RD,Mixed Use/Res w Non Res,Green Roof,799,0,,"2 GIBBS RD   Toronto, Canada",,,
32659,2018-02-15,,Proposal to construct a new 10 storey residential building with retail at grade,2020-05-08,18 117622,New Building,M9B,0,Inspection, ,GIBBS,2,RD,Mixed Use/Res w Non Res,Green Roof,516,0,,"2 GIBBS RD   Toronto, Canada","Gibbs Road, Bloordale Gardens, Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9B 3Z8, Canada",43.6381999,-79.5578342
32660,2018-02-15,,Proposal to construct a 33 storey residential building with a 4 storey podium,2020-05-07,18 117629,New Building,M9B,0,Inspection, ,GIBBS,2,RD,Apartment Building,Green Roof,1345.6,0,,"2 GIBBS RD   Toronto, Canada","Gibbs Road, Bloordale Gardens, Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9B 3Z8, Canada",43.6381999,-79.5578342
32661,2018-03-01,,"Proposed new 18-storey residential condominium, 234 suites with 3 levels of underground garage.",2019-09-26,18 123249,New Building,   ,0,Permit Issued,E,SHEPPARD,3220,AVE,Apartment Building,Green Roof,764,0,,"3220 SHEPPARD AVE E Toronto, Canada","3220, Sheppard Avenue East, Sullivan, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1T 1P7, Canada",43.7778802,-79.312314
32662,2018-03-02,,Construct 8 storey condo over a 2 level parkade (already with permit) Parkade has been applied for under Block 3 application. Commercial on ground floor. BLOCK 4 - (PHASE 2),,18 124024,New Building,M8X,0,Response Received,W,DUNDAS,4208,ST,Apartment Building,Green Roof,686.5,0,,"4208 DUNDAS ST W Toronto, Canada","4208, Dundas Street West, Chestnut Hills, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8X 2M6, Canada",43.66035745,-79.51153237
32663,2018-03-05,,"Proposal to construct a new 9 storey residential building with 210 rental units, ground floor commercial, and 2 levels of below grade parking.  See active BLD for shoring/soil remidiation purposes - 17 256659 BLD.",,18 124809,New Building,M6G,0,Under Review , ,DUPONT,740,ST,Mixed Use/Res w Non Res,Green Roof,"2,707.00",0,,"740 DUPONT ST   Toronto, Canada","740, Dupont Street, Christie Pits, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6G 1Z6, Canada",43.67133192,-79.42359846
32664,2018-03-05,,"Proposed construction of a new 14-storey residential building with commercial at grade, two levels of underground parking. Shoring system will be provided on all 4 sides of the property. ",,18 124890,New Building,M6P,0,Refusal Notice, ,CAMPBELL,299,AVE,Mixed Use/Res w Non Res,Green Roof,721.09,0,,"299 CAMPBELL AVE   Toronto, Canada","Campbell Avenue, Junction Triangle, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6P, Canada",43.6598504,-79.4477296
32665,2018-03-07,,Proposal to construct a 16 storey residential building with two levels of underground parking.,2019-07-30,18 126210,New Building,M9B,0,Inspection, ,WARRENDER,41-53,AVE,Apartment Building,Green Roof,792.65,0,,"41-53 WARRENDER AVE   Toronto, Canada","41, Warrender Avenue, Princess Margaret, Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9B 6H6, Canada",43.67485328,-79.55355666
